,Company Name,Alt Name,Website,Service Type,Coordinates,Zipcode
347,AUTOGHINZANI S.R.L.,,www.autoghinzani-fcagroup.it/concessionario/abarth?locationCode=00007701&bannerid=DL&source=WCOR,sales,"(9.797358, 45.678648)",24060
348,BRESCIANI S.R.L.,, ,sales,"(9.6285, 45.6037)",24059
349,Lazzari,,www.lazzari-fcagroup.it/concessionario/abarth?locationCode=00005786&bannerid=DL&source=WCOR,sales,"(9.458235, 45.323485)",26900
350,AUTOSTILE S.P.A.,,www.autostile-fcagroup.it/concessionario/abarth?locationCode=00002632&bannerid=DL&source=WCOR,sales,"(10.579743, 44.717633)",42100
351,DENICAR S.P.A.,,www.denicar-fcagroup.it/concessionario/abarth?locationCode=00008187&bannerid=DL&source=WCOR,sales,"(9.644124, 45.674943)",24127
352,GRUPPO EMMECIAUTO S.P.A. - MESSINA& C. S.R.L.,,www.gruppoemmeciauto-fcagroup.it/concessionario/abarth?locationCode=00000566&bannerid=DL&source=WCOR,sales,"(9.823467, 45.788198)",24025
353,Gruppo Emmeciauto - Contiauto,,www.gruppoemmeciauto-fcagroup.it/concessionario/abarth?locationCode=00000565&bannerid=DL&source=WCOR,sales,"(9.602322, 45.686365)",24035
354,F.LLI  BONACINI S.P.A.,,www.bonacini-fcagroup.it/concessionario/abarth?locationCode=00007989&bannerid=DL&source=WCOR,sales,"(10.880838, 44.771409)",41012
355,Chioda S.r.l.,,www.chioda-fcagroup.it/concessionario/abarth?locationCode=00001664&bannerid=DL&source=WCOR,sales,"(9.412327, 45.496858)",20066
356,AUTOTEAM 9 SRL,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00010259&bannerid=DL&source=WCOR,sales,"(11.244281, 45.208727)",37035
357,GRUPPO EMMECIAUTO S.P.A. - MESSINA& C. S.R.L.,,www.gruppoemmeciauto-fcagroup.it/concessionario/abarth?locationCode=00000566&bannerid=DL&source=WCOR,sales,"(9.823467, 45.788198)",24025
358,Gruppo Bossoni S.p.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001568&bannerid=DL&source=WCOR,sales,"(10.162194, 45.546848)",25125
359,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00006412&bannerid=DL&source=WCOR,sales,"(10.306991, 45.513137)",25086
360,L'Auto S.r.l.,,www.lauto-fcagroup.it/concessionario/abarth?locationCode=00001559&bannerid=DL&source=WCOR,sales,"(9.910662, 46.170805)",23020
361,AUTOGHINZANI S.R.L.,,www.autoghinzani-fcagroup.it/concessionario/abarth?locationCode=00007701&bannerid=DL&source=WCOR,sales,"(9.797358, 45.678648)",24060
362,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001573&bannerid=DL&source=WCOR,sales,"(10.520924, 45.449339)",25015
363,DENICAR S.P.A.,,www.denicar-fcagroup.it/concessionario/abarth?locationCode=00008187&bannerid=DL&source=WCOR,sales,"(9.644124, 45.674943)",24127
364,Gruppo Emmeciauto - Contiauto,,www.gruppoemmeciauto-fcagroup.it/concessionario/abarth?locationCode=00000565&bannerid=DL&source=WCOR,sales,"(9.602322, 45.686365)",24035
365,BRESCIANI S.R.L.,, ,sales,"(9.6285, 45.6037)",24059
366,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001578&bannerid=DL&source=WCOR,sales,"(9.924302, 45.401931)",25034
367,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001575&bannerid=DL&source=WCOR,sales,"(10.135759, 45.344952)",25025
368,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008050&bannerid=DL&source=WCOR,sales,"(11.099097, 46.118232)",38121
369,AUTOGHINZANI S.R.L.,,www.autoghinzani-fcagroup.it/concessionario/abarth?locationCode=00002755&bannerid=DL&source=WCOR,sales,"(9.468328, 45.688347)",24033
370,SERRATORE S.P.A. - SERAUTO,,www.serratore-fcagroup.it/concessionario/abarth?locationCode=00007231&bannerid=DL&source=WCOR,sales,"(9.410331, 45.838582)",23900
371,AUTOTEAM 9 S.R.L.,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00008264&bannerid=DL&source=WCOR,sales,"(10.960875, 45.445028)",37138
372,PENATI AUTO S.P.A.,, ,sales,"(9.401015, 45.690085)",23870
373,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008368&bannerid=DL&source=WCOR,sales,"(10.973218, 45.402267)",37135
374,L'Auto S.r.l.,,www.lauto-fcagroup.it/concessionario/abarth?locationCode=00001559&bannerid=DL&source=WCOR,sales,"(9.910662, 46.170805)",23020
375,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008050&bannerid=DL&source=WCOR,sales,"(11.099097, 46.118232)",38121
376,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008050&bannerid=DL&source=WCOR,sales,"(11.099097, 46.118232)",38121
377,BARCHETTI1 S.P.A.,,www.barchetti-fcagroup.it/concessionario/abarth?locationCode=00008324&bannerid=DL&source=WCOR,sales,"(11.332371, 46.478213)",39100
378,Ceccato Automobili,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001398&bannerid=DL&source=WCOR,sales,"(11.387363, 45.717592)",36015
379,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006895&bannerid=DL&source=WCOR,sales,"(11.48338, 45.693449)",36016
380,BARCHETTI1 S.P.A.,,www.barchetti-fcagroup.it/concessionario/abarth?locationCode=00008324&bannerid=DL&source=WCOR,sales,"(11.332371, 46.478213)",39100
381,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008050&bannerid=DL&source=WCOR,sales,"(11.099097, 46.118232)",38121
382,De Bona Motors,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001445&bannerid=DL&source=WCOR,sales,"(12.24304, 46.164659)",32100
383,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001396&bannerid=DL&source=WCOR,sales,"(11.747594, 45.752486)",36061
384,Ceccato Automobili,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001398&bannerid=DL&source=WCOR,sales,"(11.387363, 45.717592)",36015
385,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006895&bannerid=DL&source=WCOR,sales,"(11.48338, 45.693449)",36016
386,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00008288&bannerid=DL&source=WCOR,sales,"(12.056714, 45.783477)",31044
387,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001455&bannerid=DL&source=WCOR,sales,"(12.267325, 45.864299)",31058
388,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006613&bannerid=DL&source=WCOR,sales,"(11.959977, 45.685272)",31033
389,BARCHETTI1 S.P.A.,,www.barchetti-fcagroup.it/concessionario/abarth?locationCode=00008324&bannerid=DL&source=WCOR,sales,"(11.332371, 46.478213)",39100
390,Zancauto S.r.l.,,www.zancauto-srl.it/concessionario/abarth?locationCode=00003606&bannerid=DL&source=WCOR,sales,"(11.380042, 45.326084)",37040
391,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008368&bannerid=DL&source=WCOR,sales,"(10.973218, 45.402267)",37135
392,AUTOTEAM 9 SRL,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00010259&bannerid=DL&source=WCOR,sales,"(11.244281, 45.208727)",37035
393,AUTOTEAM 9 S.R.L.,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00008264&bannerid=DL&source=WCOR,sales,"(10.960875, 45.445028)",37138
394,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00008073&bannerid=DL&source=WCOR,sales,"(11.510266, 45.526001)",36100
395,BI-ELLE AUTO S.P.A.,, ,sales,"(11.619053, 45.225092)",35045
396,Ceccato Automobili,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001398&bannerid=DL&source=WCOR,sales,"(11.387363, 45.717592)",36015
397,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006895&bannerid=DL&source=WCOR,sales,"(11.48338, 45.693449)",36016
398,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00007289&bannerid=DL&source=WCOR,sales,"(10.789933, 45.18944)",46047
399,GRUPPO BOSSONI S.P.A.,, ,sales,"(10.789933, 45.18944)",46047
400,Bi-Elle Auto S.p.A.,, ,sales,"(11.757195, 45.246926)",35043
401,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006615&bannerid=DL&source=WCOR,sales,"(11.830037, 45.345307)",35020
402,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006400&bannerid=DL&source=WCOR,sales,"(11.895245, 45.411344)",35131
403,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001573&bannerid=DL&source=WCOR,sales,"(10.520924, 45.449339)",25015
404,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001396&bannerid=DL&source=WCOR,sales,"(11.747594, 45.752486)",36061
405,BI-ELLE AUTO S.P.A.,,www.gruppobielle.it/concessionario/abarth?locationCode=00000053&bannerid=DL&source=WCOR,sales,"(11.968757, 45.425313)",35010
406,AUTOTEAM 9 S.R.L.,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00008015&bannerid=DL&source=WCOR,sales,"(11.779818, 45.03414)",45100
407,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006613&bannerid=DL&source=WCOR,sales,"(11.959977, 45.685272)",31033
408,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00004567&bannerid=DL&source=WCOR,sales,"(12.075463, 45.497144)",30035
409,AUTO ZATTI S.R.L.,, ,sales,"(10.652905, 44.914571)",42016
410,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00006412&bannerid=DL&source=WCOR,sales,"(10.306991, 45.513137)",25086
411,F.LLI  BONACINI S.P.A.,,www.bonacini-fcagroup.it/concessionario/abarth?locationCode=00007989&bannerid=DL&source=WCOR,sales,"(10.880838, 44.771409)",41012
412,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006615&bannerid=DL&source=WCOR,sales,"(11.830037, 45.345307)",35020
413,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006400&bannerid=DL&source=WCOR,sales,"(11.895245, 45.411344)",35131
414,BI-ELLE AUTO S.P.A.,,www.gruppobielle.it/concessionario/abarth?locationCode=00000053&bannerid=DL&source=WCOR,sales,"(11.968757, 45.425313)",35010
415,Bi-Elle Auto S.p.A.,, ,sales,"(11.757195, 45.246926)",35043
416,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00004567&bannerid=DL&source=WCOR,sales,"(12.075463, 45.497144)",30035
417,BI-ELLE AUTO S.P.A.,, ,sales,"(11.619053, 45.225092)",35045
418,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00008073&bannerid=DL&source=WCOR,sales,"(11.510266, 45.526001)",36100
419,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006613&bannerid=DL&source=WCOR,sales,"(11.959977, 45.685272)",31033
420,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00008167&bannerid=DL&source=WCOR,sales,"(12.237271, 45.512952)",30174
421,Zancauto S.r.l.,,www.zancauto-srl.it/concessionario/abarth?locationCode=00003606&bannerid=DL&source=WCOR,sales,"(11.380042, 45.326084)",37040
422,AUTOTEAM 9 S.R.L.,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00008015&bannerid=DL&source=WCOR,sales,"(11.779818, 45.03414)",45100
423,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001396&bannerid=DL&source=WCOR,sales,"(11.747594, 45.752486)",36061
424,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006895&bannerid=DL&source=WCOR,sales,"(11.48338, 45.693449)",36016
425,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00008288&bannerid=DL&source=WCOR,sales,"(12.056714, 45.783477)",31044
426,AUTOTEAM 9 SRL,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00010259&bannerid=DL&source=WCOR,sales,"(11.244281, 45.208727)",37035
427,Ceccato Automobili,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001398&bannerid=DL&source=WCOR,sales,"(11.387363, 45.717592)",36015
428,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00005082&bannerid=DL&source=WCOR,sales,"(12.252499, 45.729009)",31020
429,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001455&bannerid=DL&source=WCOR,sales,"(12.267325, 45.864299)",31058
430,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008368&bannerid=DL&source=WCOR,sales,"(10.973218, 45.402267)",37135
431,AUTOTEAM 9 S.R.L.,,www.autoteam9-fcagroup.it/concessionario/abarth?locationCode=00008264&bannerid=DL&source=WCOR,sales,"(10.960875, 45.445028)",37138
432,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001396&bannerid=DL&source=WCOR,sales,"(11.747594, 45.752486)",36061
433,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00008288&bannerid=DL&source=WCOR,sales,"(12.056714, 45.783477)",31044
434,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006613&bannerid=DL&source=WCOR,sales,"(11.959977, 45.685272)",31033
435,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001455&bannerid=DL&source=WCOR,sales,"(12.267325, 45.864299)",31058
436,De Bona Motors,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001445&bannerid=DL&source=WCOR,sales,"(12.24304, 46.164659)",32100
437,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006895&bannerid=DL&source=WCOR,sales,"(11.48338, 45.693449)",36016
438,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00005082&bannerid=DL&source=WCOR,sales,"(12.252499, 45.729009)",31020
439,Ceccato Automobili,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001398&bannerid=DL&source=WCOR,sales,"(11.387363, 45.717592)",36015
440,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00008073&bannerid=DL&source=WCOR,sales,"(11.510266, 45.526001)",36100
441,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00008050&bannerid=DL&source=WCOR,sales,"(11.099097, 46.118232)",38121
442,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00004567&bannerid=DL&source=WCOR,sales,"(12.075463, 45.497144)",30035
443,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00008167&bannerid=DL&source=WCOR,sales,"(12.237271, 45.512952)",30174
444,Sina S.p.A.,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000597&bannerid=DL&source=WCOR,sales,"(12.642976, 45.973309)",33170
445,BI-ELLE AUTO S.P.A.,,www.gruppobielle.it/concessionario/abarth?locationCode=00000053&bannerid=DL&source=WCOR,sales,"(11.968757, 45.425313)",35010
446,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006400&bannerid=DL&source=WCOR,sales,"(11.895245, 45.411344)",35131
447,BARCHETTI1 S.P.A.,,www.barchetti-fcagroup.it/concessionario/abarth?locationCode=00008324&bannerid=DL&source=WCOR,sales,"(11.332371, 46.478213)",39100
448,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006615&bannerid=DL&source=WCOR,sales,"(11.830037, 45.345307)",35020
449,Sina S.p.A.,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000597&bannerid=DL&source=WCOR,sales,"(12.642976, 45.973309)",33170
450,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001455&bannerid=DL&source=WCOR,sales,"(12.267325, 45.864299)",31058
451,De Bona Motors,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001445&bannerid=DL&source=WCOR,sales,"(12.24304, 46.164659)",32100
452,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00005082&bannerid=DL&source=WCOR,sales,"(12.252499, 45.729009)",31020
453,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00008288&bannerid=DL&source=WCOR,sales,"(12.056714, 45.783477)",31044
454,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000598&bannerid=DL&source=WCOR,sales,"(12.826214, 45.78982)",30026
455,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,, ,sales,"(12.901588, 46.103892)",33097
456,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00006613&bannerid=DL&source=WCOR,sales,"(11.959977, 45.685272)",31033
457,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00008167&bannerid=DL&source=WCOR,sales,"(12.237271, 45.512952)",30174
458,CECCATO AUTOMOBILI S.P.A.,,www.gruppoceccato-fcagroup.it/concessionario/abarth?locationCode=00001396&bannerid=DL&source=WCOR,sales,"(11.747594, 45.752486)",36061
459,CAMPELLO S.P.A. - CAMPELLO MOTORS,,www.campellomotors-fcagroup.it/concessionario/abarth?locationCode=00004567&bannerid=DL&source=WCOR,sales,"(12.075463, 45.497144)",30035
460,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00008435&bannerid=DL&source=WCOR,sales,"(13.22251, 46.10976)",33010
461,Prontoauto,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00001082&bannerid=DL&source=WCOR,sales,"(13.18951, 46.20392)",33017
462,BI-ELLE AUTO S.P.A.,,www.gruppobielle.it/concessionario/abarth?locationCode=00000053&bannerid=DL&source=WCOR,sales,"(11.968757, 45.425313)",35010
463,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00006492&bannerid=DL&source=WCOR,sales,"(13.332652, 45.830523)",33052
464,De Bona Motors,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001445&bannerid=DL&source=WCOR,sales,"(12.24304, 46.164659)",32100
465,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,, ,sales,"(12.901588, 46.103892)",33097
466,Sina S.p.A.,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000597&bannerid=DL&source=WCOR,sales,"(12.642976, 45.973309)",33170
467,Prontoauto,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00001082&bannerid=DL&source=WCOR,sales,"(13.18951, 46.20392)",33017
468,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,, ,sales,"(12.901588, 46.103892)",33097
469,Prontoauto,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00001082&bannerid=DL&source=WCOR,sales,"(13.18951, 46.20392)",33017
470,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00008435&bannerid=DL&source=WCOR,sales,"(13.22251, 46.10976)",33010
471,Sina S.p.A.,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000597&bannerid=DL&source=WCOR,sales,"(12.642976, 45.973309)",33170
472,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000598&bannerid=DL&source=WCOR,sales,"(12.826214, 45.78982)",30026
473,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00006492&bannerid=DL&source=WCOR,sales,"(13.332652, 45.830523)",33052
474,De Bona Motors,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001445&bannerid=DL&source=WCOR,sales,"(12.24304, 46.164659)",32100
475,DE BONA S.R.L.,,www.debona-fcagroup.it/concessionario/abarth?locationCode=00001455&bannerid=DL&source=WCOR,sales,"(12.267325, 45.864299)",31058
476,AUTOSILE S.R.L.,,www.autosile-fcagroup.it/concessionario/abarth?locationCode=00005082&bannerid=DL&source=WCOR,sales,"(12.252499, 45.729009)",31020
477,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00008435&bannerid=DL&source=WCOR,sales,"(13.22251, 46.10976)",33010
478,Prontoauto,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00001082&bannerid=DL&source=WCOR,sales,"(13.18951, 46.20392)",33017
479,PRONTOAUTO S.P.A.,,www.prontoauto-fcagroup.it/concessionario/abarth?locationCode=00006492&bannerid=DL&source=WCOR,sales,"(13.332652, 45.830523)",33052
480,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,, ,sales,"(12.901588, 46.103892)",33097
481,BLIZ S.R.L.,,www.blizauto-fcagroup.it/concessionario/abarth?locationCode=00010177&bannerid=DL&source=WCOR,sales,"(13.820221, 45.612011)",34138
482,SINA S.P.A. - SOCIETA' INDUSTRIALEAUTOVEICOLI,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000598&bannerid=DL&source=WCOR,sales,"(12.826214, 45.78982)",30026
483,Sina S.p.A.,,www.sina-fcagroup.it/concessionario/abarth?locationCode=00000597&bannerid=DL&source=WCOR,sales,"(12.642976, 45.973309)",33170
484,SPAZIO S.P.A.,,www.spazio-fcagroup.it/concessionario/abarth?locationCode=00007818&bannerid=DL&source=WCOR,sales,"(8.945708, 44.400451)",16145
485,SPAZIO S.P.A.,,www.spazio-fcagroup.it/concessionario/abarth?locationCode=00007806&bannerid=DL&source=WCOR,sales,"(8.858139, 44.418794)",16153
486,Simcar S.r.l.,,www.simcar-fcagroup.it/concessionario/abarth?locationCode=00005671&bannerid=DL&source=WCOR,sales,"(9.841266, 44.121864)",19125
487,LA LUNENSE S.R.L.,, ,sales,"(9.969673, 44.104187)",19038
488,Autoliguria,,www.autoliguria-fcagroup.it/concessionario/abarth?locationCode=00002780&bannerid=DL&source=WCOR,sales,"(8.461721, 44.296338)",17100
489,Visauto S.r.l.,,www.visauto-fcagroup.it/concessionario/abarth?locationCode=00002764&bannerid=DL&source=WCOR,sales,"(8.85618, 44.901424)",15057
490,Danilo Degiorgi,,www.degiorgi-fcagroup.it/concessionario/abarth?locationCode=00001167&bannerid=DL&source=WCOR,sales,"(9.057335, 44.996813)",27058
491,Rossi Leauto,,www.rossileauto-fcagroup.it/concessionario/abarth?locationCode=00001597&bannerid=DL&source=WCOR,sales,"(10.09418, 44.030454)",54100
492,PROGRAMMA AUTO S.P.A.,,www.programmauto-fcagroup.it/concessionario/abarth?locationCode=00002728&bannerid=DL&source=WCOR,sales,"(9.73535, 45.0306)",29122
493,Programma Auto S.p.A.,, ,sales,"(9.706045, 45.035124)",29122
494,LAZZARI S.P.A.,,www.lazzari-fcagroup.it/concessionario/abarth?locationCode=00005783&bannerid=DL&source=WCOR,sales,"(9.673888, 45.150789)",26845
495,AUTO ZATTI S.R.L.,,www.autozatti-fcagroup.it/concessionario/abarth?locationCode=00008170&bannerid=DL&source=WCOR,sales,"(10.111978, 44.85338)",43012
496,GRUPPO BOSSONI S.P.A.,, ,sales,"(9.981407, 45.149088)",26100
497,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00008165&bannerid=DL&source=WCOR,sales,"(10.005793, 45.146027)",26100
498,Auto Zatti,,www.autozatti-fcagroup.it/concessionario/abarth?locationCode=00002281&bannerid=DL&source=WCOR,sales,"(10.288466, 44.80957)",43121
499,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001567&bannerid=DL&source=WCOR,sales,"(9.626082, 45.367351)",26010
500,Lazzari,,www.lazzari-fcagroup.it/concessionario/abarth?locationCode=00005786&bannerid=DL&source=WCOR,sales,"(9.458235, 45.323485)",26900
501,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001575&bannerid=DL&source=WCOR,sales,"(10.135759, 45.344952)",25025
502,GRUPPO BOSSONI S.P.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001578&bannerid=DL&source=WCOR,sales,"(9.924302, 45.401931)",25034
503,AUTO ZATTI S.R.L.,, ,sales,"(10.481246, 44.863769)",42040
504,AUTOINGROSS TORINO SPA,,www.autoingros-fcagroup.it/concessionario/abarth?locationCode=00010222&bannerid=DL&source=WCOR,sales,"(9.12008, 45.141575)",27028
505,Danilo Degiorgi,,www.degiorgi-fcagroup.it/concessionario/abarth?locationCode=00001167&bannerid=DL&source=WCOR,sales,"(9.057335, 44.996813)",27058
506,MASSIRONI S.R.L.,,www.massironi-fcagroup.it/concessionario/abarth?locationCode=00001872&bannerid=DL&source=WCOR,sales,"(9.32164, 45.36358)",20077
507,AUTOSTILE S.P.A.,,www.autostile-fcagroup.it/concessionario/abarth?locationCode=00002632&bannerid=DL&source=WCOR,sales,"(10.579743, 44.717633)",42100
508,AUTO ZATTI S.R.L.,, ,sales,"(10.652905, 44.914571)",42016
509,Chioda S.r.l.,,www.chioda-fcagroup.it/concessionario/abarth?locationCode=00001664&bannerid=DL&source=WCOR,sales,"(9.412327, 45.496858)",20066
510,MOCAUTOGROUP S.R.L.,,www.mocauto-fcagroup.it/concessionario/abarth?locationCode=00008426&bannerid=DL&source=WCOR,sales,"(9.175952, 45.414302)",20142
511,Gruppo Bossoni S.p.A.,,www.gruppobossoni-fcagroup.it/concessionario/abarth?locationCode=00001568&bannerid=DL&source=WCOR,sales,"(10.162194, 45.546848)",25125
512,C.A.A.R. S.r.l.,,www.caar-fcagroup.it/concessionario/abarth?locationCode=00002683&bannerid=DL&source=WCOR,sales,"(10.426299, 44.436026)",42035
